time,signal
11.525167,5.14495
11.5335,5.0444
11.541833,4.9437
11.550167,4.84595
11.5585,4.74945
11.566833,4.6552
11.575167,4.5626
11.5835,4.4726
11.591833,4.386
11.600167,4.3018
11.6085,4.21955
11.616833,4.14055
11.625167,4.06225
11.6335,3.9874
11.641833,3.91375
11.650167,3.8411
11.6585,3.77125
11.666833,3.7017
11.675167,3.6354
11.6835,3.56905
11.691833,3.5042
11.700167,3.44045
11.7085,3.37745
11.716833,3.31845
11.725167,3.2599
11.7335,3.19965
11.741833,3.14485
11.750167,3.0921
11.7585,3.03925
11.766833,2.9869
11.775167,2.936
11.7835,2.888
11.791833,2.8395
11.800167,2.7944
11.8085,2.7488
11.816833,2.704
11.825167,2.66065
11.8335,2.61815
11.841833,2.57605
11.850167,2.5356
11.8585,2.4952
11.866833,2.4557
11.875167,2.41725
11.8835,2.3797
11.891833,2.34535
11.900167,2.311
11.9085,2.27725
11.916833,2.244
11.925167,2.2124
11.9335,2.1806
11.941833,2.1506
11.950167,2.1206
11.9585,2.0916
11.966833,2.0644
11.975167,2.03605
11.9835,2.009
11.991833,1.9808
12.000167,1.95505
12.0085,1.93015
12.016833,1.904
12.025167,1.8797
12.0335,1.8569
12.041833,1.83505
12.050167,1.8123
12.0585,1.7909
12.066833,1.7703
12.075167,1.7491
12.0835,1.7298
12.091833,1.70895
12.100167,1.6902
12.1085,1.6718
12.116833,1.6529
12.125167,1.63445
12.1335,1.6163
12.141833,1.5972
12.150167,1.57975
12.1585,1.5621
12.166833,1.54435
12.175167,1.5273
12.1835,1.51105
12.191833,1.4951
12.200167,1.47965
12.2085,1.4635
12.216833,1.4474
12.225167,1.43245
12.2335,1.4169
12.241833,1.4023
12.250167,1.38765
12.2585,1.3739
12.266833,1.3588
12.275167,1.3443
12.2835,1.32955
12.291833,1.3142
12.300167,1.29965
12.3085,1.28515
12.316833,1.27075
12.325167,1.2607
12.3335,1.24485
12.341833,1.2311
12.350167,1.2173
12.3585,1.2051
12.366833,1.19205
12.375167,1.18005
12.3835,1.1677
12.391833,1.156
12.400167,1.1437
12.4085,1.1326
12.416833,1.1208
12.425167,1.1091
12.4335,1.09775
12.441833,1.085
12.450167,1.07355
12.4585,1.06165
12.466833,1.05115
12.475167,1.03985
12.4835,1.03125
12.491833,1.02135
12.500167,1.01105
12.5085,1.00035
12.516833,0.99155
12.525167,0.9812
12.5335,0.97245
12.541833,0.9637
12.550167,0.955
12.5585,0.94615
12.566833,0.9377
12.575167,0.92865
12.5835,0.9194
12.591833,0.9116
12.600167,0.90325
12.6085,0.895
12.616833,0.8861
12.625167,0.8792
12.6335,0.87275
12.641833,0.86555
12.650167,0.8579
12.6585,0.85105
12.666833,0.8441
12.675167,0.83815
12.6835,0.83095
12.691833,0.8255
12.700167,0.8191
12.7085,0.81225
12.716833,0.80625
12.725167,0.8007
12.7335,0.79425
12.741833,0.78835
12.750167,0.78195
12.7585,0.77595
12.766833,0.7705
12.775167,0.76475
12.7835,0.7604
12.791833,0.7558
12.800167,0.75095
12.8085,0.7458
12.816833,0.74075
12.825167,0.73635
12.8335,0.7322
12.841833,0.72755
12.850167,0.72405
12.8585,0.71965
12.866833,0.7149
12.875167,0.7106
12.8835,0.7063
12.891833,0.7024
12.900167,0.6977
12.9085,0.69405
12.916833,0.68995
12.925167,0.68675
12.9335,0.68405
12.941833,0.68155
12.950167,0.67715
12.9585,0.6739
12.966833,0.67105
12.975167,0.66915
12.9835,0.66665
12.991833,0.6638
13.000167,0.66115
13.0085,0.65935
13.016833,0.65585
13.025167,0.65325
13.0335,0.6511
13.041833,0.6485
13.050167,0.6467
13.0585,0.6445
13.066833,0.64215
13.075167,0.64105
13.0835,0.64
13.091833,0.6388
13.100167,0.63675
13.1085,0.63575
13.116833,0.6341
13.125167,0.63185
13.1335,0.6315
13.141833,0.62965
13.150167,0.62915
13.1585,0.62755
13.166833,0.6256
13.175167,0.6256
13.1835,0.6238
13.191833,0.62205
13.200167,0.62055
13.2085,0.6199
13.216833,0.6185
13.225167,0.61895
13.2335,0.61795
13.241833,0.618
13.250167,0.6174
13.2585,0.61835
13.266833,0.6177
13.275167,0.6182
13.2835,0.6172
13.291833,0.6161
13.300167,0.61395
13.3085,0.6123
13.316833,0.61125
13.325167,0.61005
13.3335,0.6089
13.341833,0.60795
13.350167,0.60555
13.3585,0.60385
13.366833,0.6032
13.375167,0.60305
13.3835,0.602
13.391833,0.6008
13.400167,0.60025
13.4085,0.59915
13.416833,0.59845
13.425167,0.59625
13.4335,0.5952
13.441833,0.595
13.450167,0.59325
13.4585,0.59175
13.466833,0.59115
13.475167,0.58805
13.4835,0.58695
13.491833,0.58505
13.500167,0.58275
13.5085,0.58135
13.516833,0.57965
13.525167,0.5785
13.5335,0.57755
13.541833,0.5751
13.550167,0.5741
13.5585,0.57275
13.566833,0.5713
13.575167,0.56975
13.5835,0.5677
13.591833,0.56625
13.600167,0.5654
13.6085,0.56385
13.616833,0.5613
13.625167,0.55805
13.6335,0.55615
13.641833,0.55355
13.650167,0.5517
13.6585,0.55025
13.666833,0.54945
13.675167,0.54785
13.6835,0.547
13.691833,0.54485
13.700167,0.54385
13.7085,0.54275
13.716833,0.5404
13.725167,0.5393
13.7335,0.5382
13.741833,0.53725
13.750167,0.5353
13.7585,0.53405
13.766833,0.53225
13.775167,0.53045
13.7835,0.52855
13.791833,0.5257
13.800167,0.52545
13.8085,0.52395
13.816833,0.52275
13.825167,0.52235
13.8335,0.52055
13.841833,0.5192
13.850167,0.5188
13.8585,0.51825
13.866833,0.5176
13.875167,0.51625
13.8835,0.51615
13.891833,0.5145
13.900167,0.5129
13.9085,0.5121
13.916833,0.51045
13.925167,0.50905
13.9335,0.50765
13.941833,0.5061
13.950167,0.5033
13.9585,0.5029
13.966833,0.5035
13.975167,0.50205
13.9835,0.50065
13.991833,0.4993
14.000167,0.49745
14.0085,0.49765
14.016833,0.49655
14.025167,0.4952
14.0335,0.49425
14.041833,0.49375
14.050167,0.49235
14.0585,0.49125
14.066833,0.4897
14.075167,0.4877
14.0835,0.48595
14.091833,0.4856
14.100167,0.4843
14.1085,0.4825
14.116833,0.4828
14.125167,0.48205
14.1335,0.48115
14.141833,0.48
14.150167,0.4789
14.1585,0.47915
14.166833,0.47835
14.175167,0.47765
14.1835,0.4767
14.191833,0.4761
14.200167,0.4753
14.2085,0.47545
14.216833,0.4729
14.225167,0.4714
14.2335,0.4702
14.241833,0.46855
14.250167,0.46785
14.2585,0.46755
14.266833,0.4672
14.275167,0.46675
14.2835,0.4654
14.291833,0.46445
14.300167,0.46465
14.3085,0.46455
14.316833,0.4638
14.325167,0.46295
14.3335,0.46285
14.341833,0.4627
14.350167,0.4614
14.3585,0.46055
14.366833,0.45915
14.375167,0.4583
14.3835,0.45695
14.391833,0.45595
14.400167,0.455
14.4085,0.4559
14.416833,0.4557
14.425167,0.45515
14.4335,0.455
14.441833,0.45465
14.450167,0.45415
14.4585,0.45415
14.466833,0.4536
14.475167,0.45315
14.4835,0.45305
14.491833,0.4525
14.500167,0.4533
14.5085,0.4511
14.516833,0.45115
14.525167,0.4496
14.5335,0.4494
14.541833,0.4481
14.550167,0.4478
14.5585,0.4489
14.566833,0.44885
14.575167,0.44845
14.5835,0.44865
14.591833,0.44935
14.600167,0.44935
14.6085,0.4501
14.616833,0.4504
14.625167,0.45195
14.6335,0.4544
14.641833,0.4568
14.650167,0.4612
14.6585,0.46655
14.666833,0.4739
14.675167,0.4842
14.6835,0.49915
14.691833,0.5216
14.700167,0.54675
14.7085,0.5502
14.716833,0.52525
14.725167,0.49475
14.7335,0.471
14.741833,0.45205
14.750167,0.438
14.7585,0.4273
14.766833,0.4157
14.775167,0.40655
14.7835,0.39885
14.791833,0.39235
14.800167,0.38545
14.8085,0.381
14.816833,0.3777
14.825167,0.3755
14.8335,0.3727
14.841833,0.37075
14.850167,0.3705
14.8585,0.3701
14.866833,0.3703
14.875167,0.3694
14.8835,0.36935
14.891833,0.36965
14.900167,0.3698
14.9085,0.36915
14.916833,0.37085
14.925167,0.37115
14.9335,0.3705
14.941833,0.36965
14.950167,0.3704
14.9585,0.37065
14.966833,0.3697
14.975167,0.3689
14.9835,0.3696
14.991833,0.36915
15.000167,0.36975
15.0085,0.3701
15.016833,0.3704
15.025167,0.3702
15.0335,0.3739
15.041833,0.3738
15.050167,0.3751
15.0585,0.37185
15.066833,0.37325
15.075167,0.37405
15.0835,0.37405
15.091833,0.37425
15.100167,0.3748
15.1085,0.3738
15.116833,0.37315
15.125167,0.374
15.1335,0.37395
15.141833,0.37445
15.150167,0.3761
15.1585,0.3773
15.166833,0.37765
15.175167,0.378
15.1835,0.3794
15.191833,0.37905
15.200167,0.38045
15.2085,0.3819
15.216833,0.3815
15.225167,0.38255
15.2335,0.384
15.241833,0.3838
15.250167,0.3857
15.2585,0.3855
15.266833,0.386
15.275167,0.38715
15.2835,0.38745
15.291833,0.3889
15.300167,0.3894
15.3085,0.39105
15.316833,0.39235
15.325167,0.39455
15.3335,0.3956
15.341833,0.3967
15.350167,0.39785
15.3585,0.3989
15.366833,0.40095
15.375167,0.4025
15.3835,0.40425
15.391833,0.40475
15.400167,0.40475
15.4085,0.40545
15.416833,0.4062
15.425167,0.40705
15.4335,0.4091
15.441833,0.40975
15.450167,0.413
15.4585,0.41455
15.466833,0.41665
15.475167,0.4171
15.4835,0.419
15.491833,0.4197
15.500167,0.42215
15.5085,0.4234
15.516833,0.4257
15.525167,0.42725
15.5335,0.42875
15.541833,0.42995
15.550167,0.43195
15.5585,0.43185
15.566833,0.4331
15.575167,0.4335
15.5835,0.4346
15.591833,0.4364
15.600167,0.439
15.6085,0.43935
15.616833,0.4417
15.625167,0.44305
15.6335,0.44465
15.641833,0.4455
15.650167,0.4463
15.6585,0.44815
15.666833,0.44985
15.675167,0.4515
15.6835,0.4523
15.691833,0.4528
15.700167,0.4533
15.7085,0.45345
15.716833,0.4536
15.725167,0.456
15.7335,0.4561
15.741833,0.4578
15.750167,0.4598
15.7585,0.461
15.766833,0.4612
15.775167,0.46245
15.7835,0.4634
15.791833,0.46425
15.800167,0.46535
15.8085,0.46585
15.816833,0.4673
15.825167,0.46815
15.8335,0.46815
15.841833,0.46805
15.850167,0.46845
15.8585,0.46845
15.866833,0.468
15.875167,0.46725
15.8835,0.4687
15.891833,0.46975
15.900167,0.47015
15.9085,0.47095
15.916833,0.4705
15.925167,0.47095
15.9335,0.47065
15.941833,0.47135
15.950167,0.47215
15.9585,0.4717
15.966833,0.47205
15.975167,0.47195
15.9835,0.47145
15.991833,0.4715
16.000167,0.4702
16.0085,0.46915
16.016833,0.46875
16.025167,0.4675
16.0335,0.4667
16.041833,0.46775
16.050167,0.467
16.0585,0.4669
16.066833,0.46605
16.075167,0.4653
16.0835,0.46575
16.091833,0.46475
16.100167,0.4638
16.1085,0.4629
16.116833,0.46275
16.125167,0.46205
16.1335,0.4603
16.141833,0.4598
16.150167,0.45725
16.1585,0.45645
16.166833,0.4544
16.175167,0.4537
16.1835,0.4528
16.191833,0.4521
16.200167,0.45005
16.2085,0.4489
16.216833,0.44775
16.225167,0.4473
16.2335,0.4453
16.241833,0.44445
16.250167,0.44265
16.2585,0.44185
16.266833,0.4403
16.275167,0.43895
16.2835,0.43755
16.291833,0.43505
16.300167,0.4325
16.3085,0.43065
16.316833,0.42885
16.325167,0.42795
16.3335,0.42605
16.341833,0.425
16.350167,0.4235
16.3585,0.4221
16.366833,0.4211
16.375167,0.41925
16.3835,0.41765
16.391833,0.416
16.400167,0.415
16.4085,0.41365
16.416833,0.4129
16.425167,0.4118
16.4335,0.41045
16.441833,0.40715
16.450167,0.4057
16.4585,0.404
16.466833,0.40175
16.475167,0.39965
16.4835,0.39875
16.491833,0.3977
16.500167,0.3965
16.5085,0.39535
16.516833,0.39295
16.525167,0.3924
16.5335,0.39095
16.541833,0.3898
16.550167,0.3897
16.5585,0.388
16.566833,0.38675
16.575167,0.3855
16.5835,0.38445
16.591833,0.38285
16.600167,0.38155
16.6085,0.38045
16.616833,0.38
16.625167,0.3784
16.6335,0.37885
16.641833,0.37815
16.650167,0.37825
16.6585,0.3776
16.666833,0.3768
16.675167,0.37725
16.6835,0.3776
16.691833,0.37865
16.700167,0.37875
16.7085,0.37955
16.716833,0.38005
16.725167,0.3803
16.7335,0.38105
16.741833,0.38135
16.750167,0.3832
16.7585,0.38345
16.766833,0.385
16.775167,0.38815
16.7835,0.39085
16.791833,0.39365
16.800167,0.39595
16.8085,0.3997
16.816833,0.40415
16.825167,0.4082
16.8335,0.4128
16.841833,0.41815
16.850167,0.4245
16.8585,0.4314
16.866833,0.4376
16.875167,0.44625
16.8835,0.45375
16.891833,0.46275
16.900167,0.4725
16.9085,0.48395
16.916833,0.49475
16.925167,0.5081
16.9335,0.5237
16.941833,0.5382
16.950167,0.5551
16.9585,0.57305
16.966833,0.5924
16.975167,0.61355
16.9835,0.63515
16.991833,0.65945
17.000167,0.68455
17.0085,0.7126
17.016833,0.7412
17.025167,0.77125
17.0335,0.8031
17.041833,0.8365
17.050167,0.8717
17.0585,0.90965
17.066833,0.94915
17.075167,0.99135
17.0835,1.03655
17.091833,1.0831
17.100167,1.1318
17.1085,1.1825
17.116833,1.2352
17.125167,1.29045
17.1335,1.34645
17.141833,1.40585
17.150167,1.4657
17.1585,1.5279
17.166833,1.591
17.175167,1.6551
17.1835,1.72005
17.191833,1.7853
17.200167,1.85135
17.2085,1.91905
17.216833,1.98635
17.225167,2.0563
17.2335,2.126
17.241833,2.1953
17.250167,2.26365
17.2585,2.3327
17.266833,2.40115
17.275167,2.46895
17.2835,2.535
17.291833,2.59995
17.300167,2.6623
17.3085,2.7241
17.316833,2.78315
17.325167,2.83995
17.3335,2.8917
17.341833,2.9433
17.350167,2.9899
17.3585,3.0344
17.366833,3.07635
17.375167,3.1179
17.3835,3.15605
17.391833,3.19085
17.400167,3.2232
17.4085,3.2521
17.416833,3.2796
17.425167,3.302
17.4335,3.32325
17.441833,3.34015
17.450167,3.354
17.4585,3.3663
17.466833,3.37415
17.475167,3.37915
17.4835,3.384
17.491833,3.3849
17.500167,3.38175
17.5085,3.37835
17.516833,3.3709
17.525167,3.3648
17.5335,3.3561
17.541833,3.34425
17.550167,3.3312
17.5585,3.3177
17.566833,3.30155
17.575167,3.28545
17.5835,3.26685
17.591833,3.2472
17.600167,3.2278
17.6085,3.20625
17.616833,3.18345
17.625167,3.15945
17.6335,3.13345
17.641833,3.10895
17.650167,3.0812
17.6585,3.05345
17.666833,3.0282
17.675167,3.00335
17.6835,2.9752
17.691833,2.9482
17.700167,2.9205
17.7085,2.8941
17.716833,2.86695
17.725167,2.8385
17.7335,2.8111
17.741833,2.78265
17.750167,2.75525
17.7585,2.72695
17.766833,2.69765
17.775167,2.6695
17.7835,2.6406
17.791833,2.6101
17.800167,2.58155
17.8085,2.55215
17.816833,2.52355
17.825167,2.49575
17.8335,2.4651
17.841833,2.4364
17.850167,2.4076
17.8585,2.37925
17.866833,2.35055
17.875167,2.32165
17.8835,2.29355
17.891833,2.265
17.900167,2.23505
17.9085,2.20615
17.916833,2.17615
17.925167,2.14605
17.9335,2.1165
17.941833,2.08625
17.950167,2.0565
17.9585,2.0273
17.966833,1.99885
17.975167,1.9705
17.9835,1.9414
17.991833,1.91215
18.000167,1.88415
18.0085,1.85645
18.016833,1.82755
18.025167,1.80045
18.0335,1.772
18.041833,1.74455
18.050167,1.7173
18.0585,1.68925
18.066833,1.6633
18.075167,1.63445
18.0835,1.60675
18.091833,1.5788
18.100167,1.55175
18.1085,1.52725
18.116833,1.50025
18.125167,1.4754
18.1335,1.4512
18.141833,1.42685
18.150167,1.40315
18.1585,1.37915
18.166833,1.3556
18.175167,1.33255
18.1835,1.3112
18.191833,1.28945
18.200167,1.26895
18.2085,1.24655
18.216833,1.22475
18.225167,1.20365
18.2335,1.1843
18.241833,1.1641
18.250167,1.14355
18.2585,1.1251
18.266833,1.10745
18.275167,1.08985
18.2835,1.07225
18.291833,1.05525
18.300167,1.03935
18.3085,1.0237
18.316833,1.0068
18.325167,0.9921
18.3335,0.97825
18.341833,0.96305
18.350167,0.9481
18.3585,0.9347
18.366833,0.9201
18.375167,0.9074
18.3835,0.89575
18.391833,0.8807
18.400167,0.86815
18.4085,0.8569
18.416833,0.84645
18.425167,0.835
18.4335,0.82465
18.441833,0.8139
18.450167,0.8031
18.4585,0.79415
18.466833,0.7841
18.475167,0.77525
18.4835,0.7672
18.491833,0.75965
18.500167,0.75075
18.5085,0.7424
18.516833,0.7349
18.525167,0.72735
18.5335,0.72055
18.541833,0.71305
18.550167,0.7074
18.5585,0.70145
18.566833,0.6965
18.575167,0.69115
18.5835,0.68635
18.591833,0.68205
18.600167,0.67675
18.6085,0.6727
18.616833,0.66925
18.625167,0.66565
18.6335,0.66125
18.641833,0.65725
18.650167,0.65305
18.6585,0.6487
18.666833,0.64515
18.675167,0.64135
18.6835,0.6374
18.691833,0.63265
18.700167,0.62965
18.7085,0.6266
18.716833,0.6224
18.725167,0.6186
18.7335,0.61425
18.741833,0.6112
18.750167,0.60705
18.7585,0.6036
18.766833,0.59925
18.775167,0.59545
18.7835,0.5917
18.791833,0.5875
18.800167,0.58285
18.8085,0.5776
18.816833,0.5744
18.825167,0.5697
18.8335,0.56495
18.841833,0.55945
18.850167,0.5548
18.8585,0.55225
18.866833,0.549
18.875167,0.54455
18.8835,0.54075
18.891833,0.53795
18.900167,0.5343
18.9085,0.53045
18.916833,0.5271
18.925167,0.52405
18.9335,0.52145
18.941833,0.51875
18.950167,0.5152
18.9585,0.51215
18.966833,0.5088
18.975167,0.50595
18.9835,0.50295
18.991833,0.50085
19.000167,0.4991
19.0085,0.4978
19.016833,0.49675
19.025167,0.4959
19.0335,0.4947
19.041833,0.4938
19.050167,0.49285
19.0585,0.4917
19.066833,0.4926
19.075167,0.49125
19.0835,0.4908
19.091833,0.4917
19.100167,0.48995
19.1085,0.49045
19.116833,0.48785
19.125167,0.4886
19.1335,0.4886
19.141833,0.48725
19.150167,0.4883
19.1585,0.4896
19.166833,0.49015
19.175167,0.49065
19.1835,0.4913
19.191833,0.49175
19.200167,0.4922
19.2085,0.49245
19.216833,0.4936
19.225167,0.495
19.2335,0.4953
19.241833,0.49595
19.250167,0.49565
19.2585,0.49545
19.266833,0.49635
19.275167,0.49555
19.2835,0.49665
19.291833,0.49625
19.300167,0.49785
19.3085,0.49815
19.316833,0.49855
19.325167,0.49995
19.3335,0.4998
19.341833,0.5012
19.350167,0.50205
19.3585,0.5028
19.366833,0.50365
19.375167,0.50425
19.3835,0.505
19.391833,0.5054
19.400167,0.50535
19.4085,0.50405
19.416833,0.5034
19.425167,0.5042
19.4335,0.5042
19.441833,0.50455
19.450167,0.5063
19.4585,0.5068
19.466833,0.5074
19.475167,0.5098
19.4835,0.51025
19.491833,0.5101
19.500167,0.5098
19.5085,0.50925
19.516833,0.51065
19.525167,0.5104
19.5335,0.5102
19.541833,0.511
19.550167,0.51085
19.5585,0.50925
19.566833,0.5085
19.575167,0.5078
19.5835,0.50825
19.591833,0.50705
19.600167,0.5086
19.6085,0.50825
19.616833,0.5081
19.625167,0.50925
19.6335,0.5095
19.641833,0.5092
19.650167,0.50865
19.6585,0.50925
19.666833,0.5092
19.675167,0.5096
19.6835,0.5095
19.691833,0.5081
19.700167,0.50735
19.7085,0.5061
19.716833,0.50555
19.725167,0.5042
19.7335,0.50445
19.741833,0.5056
19.750167,0.5062
19.7585,0.50685
19.766833,0.50665
19.775167,0.50705
19.7835,0.50875
19.791833,0.50925
19.800167,0.5103
19.8085,0.5107
19.816833,0.512
19.825167,0.5126
19.8335,0.51485
19.841833,0.5139
19.850167,0.5142
19.8585,0.5148
19.866833,0.51585
19.875167,0.516
19.8835,0.51795
19.891833,0.5193
19.900167,0.5216
19.9085,0.52165
19.916833,0.52565
19.925167,0.52695
19.9335,0.5294
19.941833,0.5311
19.950167,0.5333
19.9585,0.53535
19.966833,0.53825
19.975167,0.541
19.9835,0.5438
19.991833,0.5455
20.000167,0.546
20.0085,0.5481
20.016833,0.5505
20.025167,0.55335
20.0335,0.55515
20.041833,0.5591
20.050167,0.56195
20.0585,0.56435
20.066833,0.56665
20.075167,0.56995
20.0835,0.57395
20.091833,0.5773
20.100167,0.5815
20.1085,0.58475
20.116833,0.5887
20.125167,0.59095
20.1335,0.59605
20.141833,0.5987
20.150167,0.6024
20.1585,0.60545
20.166833,0.60855
20.175167,0.6124
20.1835,0.6186
20.191833,0.6239
20.200167,0.63
20.2085,0.6347
20.216833,0.64055
20.225167,0.64665
20.2335,0.65285
20.241833,0.65835
20.250167,0.665
20.2585,0.67225
20.266833,0.6786
20.275167,0.6854
20.2835,0.6923
20.291833,0.69825
20.300167,0.70405
20.3085,0.7107
20.316833,0.7181
20.325167,0.72445
20.3335,0.73155
20.341833,0.7388
20.350167,0.74615
20.3585,0.75275
20.366833,0.75885
20.375167,0.7654
20.3835,0.7716
20.391833,0.7772
20.400167,0.78275
20.4085,0.7883
20.416833,0.79205
20.425167,0.79615
20.4335,0.79925
20.441833,0.80215
20.450167,0.805
20.4585,0.80755
20.466833,0.80875
20.475167,0.80995
20.4835,0.81205
20.491833,0.81455
20.500167,0.8153
20.5085,0.81655
20.516833,0.8173
20.525167,0.8188
20.5335,0.8193
20.541833,0.8208
20.550167,0.8218
20.5585,0.82425
20.566833,0.8243
20.575167,0.826
20.5835,0.83315
20.591833,0.82865
20.600167,0.8323
20.6085,0.8356
20.616833,0.836
20.625167,0.838
20.6335,0.84205
20.641833,0.8465
20.650167,0.8505
20.6585,0.85545
20.666833,0.8585
20.675167,0.86265
20.6835,0.8659
20.691833,0.8707
20.700167,0.87395
20.7085,0.8778
20.716833,0.88185
20.725167,0.88475
20.7335,0.8869
20.741833,0.8884
20.750167,0.89055
20.7585,0.89275
20.766833,0.8928
20.775167,0.8935
20.7835,0.8966
20.791833,0.8975
20.800167,0.8991
20.8085,0.8986
20.816833,0.90085
20.825167,0.9031
20.8335,0.90455
20.841833,0.9068
20.850167,0.9096
20.8585,0.9132
20.866833,0.9178
20.875167,0.9216
20.8835,0.92725
20.891833,0.93285
20.900167,0.93885
20.9085,0.94565
20.916833,0.9534
20.925167,0.9604
20.9335,0.96925
20.941833,0.97725
20.950167,0.98415
20.9585,0.99095
20.966833,0.9964
20.975167,1.00145
20.9835,1.00525
20.991833,1.00985
21.000167,1.0111
21.0085,1.0118
21.016833,1.01135
21.025167,1.00915
21.0335,1.006
21.041833,1.00235
21.050167,0.9979
21.0585,0.99295
21.066833,0.98735
21.075167,0.98325
21.0835,0.9778
21.091833,0.9723
21.100167,0.96845
21.1085,0.9613
21.116833,0.95745
21.125167,0.9528
21.1335,0.94815
21.141833,0.9421
21.150167,0.93825
21.1585,0.9325
21.166833,0.9271
21.175167,0.92085
21.1835,0.91635
21.191833,0.90955
21.200167,0.9051
21.2085,0.9035
21.216833,0.89515
21.225167,0.89045
21.2335,0.8854
21.241833,0.88025
21.250167,0.87355
21.2585,0.8692
21.266833,0.8633
21.275167,0.8588
21.2835,0.85415
21.291833,0.8481
21.300167,0.8424
21.3085,0.837
21.316833,0.83095
21.325167,0.82485
21.3335,0.8184
21.341833,0.8102
21.350167,0.8029
21.3585,0.7961
21.366833,0.78915
21.375167,0.785
21.3835,0.78
21.391833,0.7741
21.400167,0.76805
21.4085,0.76285
21.416833,0.75845
21.425167,0.75485
21.4335,0.75185
21.441833,0.7498
21.450167,0.74735
21.4585,0.7431
21.466833,0.74175
21.475167,0.7407
21.4835,0.74025
21.491833,0.7412
21.500167,0.74295
21.5085,0.74665
21.516833,0.75385
21.525167,0.76395
21.5335,0.7788
21.541833,0.799
21.550167,0.82895
21.5585,0.87285
21.566833,0.93805
21.575167,1.0325
21.5835,1.1707
21.591833,1.3723
21.600167,1.6626
21.6085,2.08305
21.616833,2.68145
21.625167,3.52465
21.6335,4.69635
21.641833,6.3016
21.650167,8.46415
21.6585,11.31055
21.666833,14.97395
21.675167,19.5563
21.6835,25.1148
21.691833,31.63695
21.700167,39.004101
21.7085,47.039101
21.716833,55.478301
21.725167,63.999901
21.7335,72.280801
21.741833,80.008751
21.750167,86.936251
21.7585,92.872101
21.766833,97.692651
21.775167,101.344402
21.7835,103.841652
21.791833,105.204252
21.800167,105.529102
21.8085,104.887952
21.816833,103.376602
21.825167,101.116552
21.8335,98.183551
21.841833,94.677701
21.850167,90.713751
21.8585,86.390901
21.866833,81.782401
21.875167,76.988251
21.8835,72.088151
21.891833,67.156801
21.900167,62.259251
21.9085,57.459851
21.916833,52.809401
21.925167,48.358651
21.9335,44.142701
21.941833,40.196701
21.950167,36.520101
21.9585,33.12215
21.966833,30.005
21.975167,27.1482
21.9835,24.53165
21.991833,22.1443
22.000167,19.97025
22.0085,17.98815
22.016833,16.1734
22.025167,14.51485
22.0335,13.002
22.041833,11.61965
22.050167,10.3637
22.0585,9.22335
22.066833,8.19535
22.075167,7.275
22.0835,6.45695
22.091833,5.7361
22.100167,5.1052
22.1085,4.55625
22.116833,4.08565
22.125167,3.6805
22.1335,3.33165
22.141833,3.035
22.150167,2.7828
22.1585,2.5678
22.166833,2.38475
22.175167,2.2268
22.1835,2.0942
22.191833,1.98175
22.200167,1.88315
22.2085,1.80075
22.216833,1.7313
22.225167,1.67395
22.2335,1.6278
22.241833,1.5873
22.250167,1.55665
22.2585,1.53075
22.266833,1.5121
22.275167,1.4968
22.2835,1.4848
22.291833,1.47535
22.300167,1.4691
22.3085,1.4618
22.316833,1.4551
22.325167,1.4504
22.3335,1.4437
22.341833,1.437
22.350167,1.42845
22.3585,1.41955
22.366833,1.4096
22.375167,1.39945
22.3835,1.388
22.391833,1.37715
22.400167,1.36625
22.4085,1.35615
22.416833,1.3474
22.425167,1.33915
22.4335,1.33045
22.441833,1.32255
22.450167,1.3162
22.4585,1.3114
22.466833,1.3078
22.475167,1.3056
22.4835,1.30805
22.491833,1.31215
22.500167,1.3189
22.5085,1.33
22.516833,1.343
22.525167,1.36205
22.5335,1.3825
22.541833,1.4086
22.550167,1.43535
22.5585,1.46075
22.566833,1.48825
22.575167,1.51545
22.5835,1.53265
22.591833,1.54755
22.600167,1.5536
22.6085,1.55255
22.616833,1.5418
22.625167,1.5251
22.6335,1.505
22.641833,1.47885
22.650167,1.4528
22.6585,1.426
22.666833,1.3977
22.675167,1.3749
22.6835,1.35295
22.691833,1.33755
22.700167,1.32385
22.7085,1.3148
22.716833,1.30735
22.725167,1.3018
22.7335,1.3003
22.741833,1.302
22.750167,1.3122
22.7585,1.33045
22.766833,1.3597
22.775167,1.4114
22.7835,1.4847
22.791833,1.59115
22.800167,1.73515
22.8085,1.9224
22.816833,2.15545
22.825167,2.43115
22.8335,2.7373
22.841833,3.0652
22.850167,3.3958
22.8585,3.70495
22.866833,3.9708
22.875167,4.1749
22.8835,4.29985
22.891833,4.34405
22.900167,4.3054
22.9085,4.1908
22.916833,4.0177
22.925167,3.79965
22.9335,3.5564
22.941833,3.3054
22.950167,3.0528
22.9585,2.8166
22.966833,2.60055
22.975167,2.4077
22.9835,2.2401
22.991833,2.09665
23.000167,1.9748
23.0085,1.8739
23.016833,1.78775
23.025167,1.71585
23.0335,1.65575
23.041833,1.607
23.050167,1.56525
23.0585,1.5327
23.066833,1.5059
23.075167,1.4848
23.0835,1.4671
23.091833,1.4557
23.100167,1.44625
23.1085,1.44215
23.116833,1.44185
23.125167,1.44675
23.1335,1.4587
23.141833,1.46245
23.150167,1.4733
23.1585,1.48295
23.166833,1.48915
23.175167,1.49165
23.1835,1.4957
23.191833,1.493
23.200167,1.4918
23.2085,1.4958
23.216833,1.50485
23.225167,1.5243
23.2335,1.5565
23.241833,1.59805
