time,signal
8.583333,0.00475
8.591667,0.0053
8.6,0.00375
8.608333,0.0052
8.616667,0.0061
8.625,0.0051
8.633333,0.0054
8.641667,0.0054
8.65,0.005
8.658333,0.00615
8.666667,0.0053
8.675,0.0055
8.683333,0.00505
8.691667,0.00565
8.7,0.0045
8.708333,0.00445
8.716667,0.0037
8.725,0.0019
8.733333,0.00385
8.741667,0.00475
8.75,0.00405
8.758333,0.00505
8.766667,0.00405
8.775,0.00565
8.783333,0.00525
8.791667,0.0039
8.8,0.00435
8.808333,0.00515
8.816667,0.0048
8.825,0.00365
8.833333,0.00475
8.841667,0.00515
8.85,0.00255
8.858333,0.0032
8.866667,0.0037
8.875,0.00345
8.883333,0.00185
8.891667,0.00345
8.9,0.0034
8.908333,0.00315
8.916667,0.00235
8.925,0.0049
8.933333,0.0055
8.941667,0.00445
8.95,0.00415
8.958333,0.0053
8.966667,0.00745
8.975,0.00495
8.983333,0.00385
8.991667,0.00295
9,0.00285
9.008333,0.0016
9.016667,0.0006
9.025,0.00155
9.033333,0.00105
9.041667,0.00235
9.05,0.0021
9.058333,0.00245
9.066667,0.0017
9.075,0.00125
9.083333,0.0021
9.091667,0.00415
9.1,0.00255
9.108333,0.00235
9.116667,0.0045
9.125,0.0021
9.133333,0.002
9.141667,-0.00015
9.15,0.0011
9.158333,0.0011
9.166667,0.0007
9.175,-0.00035
9.183333,-0.00095
9.191667,-0.0002
9.2,-0.00075
9.208333,-0.0008
9.216667,0.0006
9.225,0.0009
9.233333,0.00065
9.241667,-0.00055
9.25,-0.00155
9.258333,0.0001
9.266667,-0.0006
9.275,-0.0001
9.283333,0.00035
9.291667,-0.00125
9.3,-0.0007
9.308333,0.00125
9.316667,0.00025
9.325,-0.00035
9.333333,-0.0005
9.341667,0
9.35,0.00095
9.358333,-0.00155
9.366667,-0.0028
9.375,-0.0021
9.383333,-0.00065
9.391667,-0.0024
9.4,-0.00215
9.408333,-0.0006
9.416667,-0.0005
9.425,0.0001
9.433333,-0.00135
9.441667,-0.00195
9.45,-0.0026
9.458333,-0.0028
9.466667,-0.00375
9.475,-0.00245
9.483333,-0.0048
9.491667,-0.0044
9.5,-0.0029
9.508333,-0.0019
9.516667,-0.00325
9.525,-0.0047
9.533333,-0.00305
9.541667,-0.00285
9.55,-0.0023
9.558333,-0.002
9.566667,-0.00125
9.575,-0.00445
9.583333,-0.0044
9.591667,-0.00385
9.6,-0.00495
9.608333,-0.00705
9.616667,-0.00645
9.625,-0.00855
9.633333,-0.0062
9.641667,-0.0059
9.65,-0.0074
9.658333,-0.0069
9.666667,-0.0071
9.675,-0.00765
9.683333,-0.0064
9.691667,-0.00695
9.7,-0.008
9.708333,-0.00765
9.716667,-0.0084
9.725,-0.0088
9.733333,-0.01115
9.741667,-0.01155
9.75,-0.0097
9.758333,-0.0133
9.766667,-0.01255
9.775,-0.0128
9.783333,-0.0144
9.791667,-0.0135
9.8,-0.0121
9.808333,-0.0123
9.816667,-0.01385
9.825,-0.01365
9.833333,-0.01275
9.841667,-0.0137
9.85,-0.01195
9.858333,-0.01285
9.866667,-0.01205
9.875,-0.01295
9.883333,-0.0143
9.891667,-0.01405
9.9,-0.0146
9.908333,-0.01645
9.916667,-0.0172
9.925,-0.0166
9.933333,-0.01665
9.941667,-0.0163
9.95,-0.0173
9.958333,-0.01715
9.966667,-0.0169
9.975,-0.0183
9.983333,-0.01795
9.991667,-0.0166
10,-0.0174
10.008333,-0.01725
10.016667,-0.0182
10.025,-0.01895
10.033333,-0.0175
10.041667,-0.018
10.05,-0.019
10.058333,-0.01775
10.066667,-0.0207
10.075,-0.02235
10.083333,-0.023
10.091667,-0.02195
10.1,-0.02305
10.108333,-0.02195
10.116667,-0.0218
10.125,-0.02305
10.133333,-0.0212
10.141667,-0.02225
10.15,-0.0236
10.158333,-0.02235
10.166667,-0.02225
10.175,-0.02295
10.183333,-0.02265
10.191667,-0.0241
10.2,-0.0253
10.208333,-0.0248
10.216667,-0.02465
10.225,-0.0255
10.233333,-0.0253
10.241667,-0.02405
10.25,-0.0244
10.258333,-0.025
10.266667,-0.0256
10.275,-0.0262
10.283333,-0.0277
10.291667,-0.0271
10.3,-0.02655
10.308333,-0.0275
10.316667,-0.02715
10.325,-0.0269
10.333333,-0.0293
10.341667,-0.02885
10.35,-0.03065
10.358333,-0.02915
10.366667,-0.0312
10.375,-0.0312
10.383333,-0.033
10.391667,-0.03045
10.4,-0.0317
10.408333,-0.03115
10.416667,-0.0323
10.425,-0.0306
10.433333,-0.0316
10.441667,-0.03095
10.45,-0.0306
10.458333,-0.031
10.466667,-0.0324
10.475,-0.0305
10.483333,-0.0314
10.491667,-0.03345
10.5,-0.03565
10.508333,-0.0346
10.516667,-0.0373
10.525,-0.03815
10.533333,-0.0356
10.541667,-0.03585
10.55,-0.03715
10.558333,-0.03675
10.566667,-0.03535
10.575,-0.03575
10.583333,-0.0363
10.591667,-0.036
10.6,-0.03525
10.608333,-0.03405
10.616667,-0.03285
10.625,-0.0315
10.633333,-0.0311
10.641667,-0.0321
10.65,-0.02955
10.658333,-0.02545
10.666667,-0.0216
10.675,-0.01815
10.683333,-0.0147
10.691667,-0.00675
10.7,-0.00225
10.708333,0.0054
10.716667,0.0112
10.725,0.0183
10.733333,0.02615
10.741667,0.0338
10.75,0.04275
10.758333,0.0503
10.766667,0.0593
10.775,0.0668
10.783333,0.0733
10.791667,0.07795
10.8,0.0833
10.808333,0.085
10.816667,0.08935
10.825,0.09035
10.833333,0.09165
10.841667,0.093
10.85,0.08925
10.858333,0.08835
10.866667,0.08365
10.875,0.07885
10.883333,0.0743
10.891667,0.06755
10.9,0.06145
10.908333,0.0546
10.916667,0.048
10.925,0.03885
10.933333,0.033
10.941667,0.02445
10.95,0.018
10.958333,0.0116
10.966667,0.0056
10.975,-0.00155
10.983333,-0.0074
10.991667,-0.0105
11,-0.01565
11.008333,-0.02035
11.016667,-0.023
11.025,-0.02425
11.033333,-0.02995
11.041667,-0.03235
11.05,-0.03265
11.058333,-0.03595
11.066667,-0.03625
11.075,-0.03965
11.083333,-0.04075
11.091667,-0.04355
11.1,-0.04565
11.108333,-0.04655
11.116667,-0.0468
11.125,-0.0481
11.133333,-0.05015
11.141667,-0.04835
11.15,-0.0474
11.158333,-0.0492
11.166667,-0.05035
11.175,-0.0494
11.183333,-0.04865
11.191667,-0.047
11.2,-0.0486
11.208333,-0.04775
11.216667,-0.04715
11.225,-0.0482
11.233333,-0.0476
11.241667,-0.0468
11.25,-0.05075
11.258333,-0.05
11.266667,-0.05105
11.275,-0.05165
11.283333,-0.0527
11.291667,-0.05035
11.3,-0.05045
11.308333,-0.0505
11.316667,-0.0501
11.325,-0.0485
11.333333,-0.05085
11.341667,-0.04975
11.35,-0.04985
11.358333,-0.05035
11.366667,-0.05045
11.375,-0.05135
11.383333,-0.05045
11.391667,-0.0512
11.4,-0.0519
11.408333,-0.05315
11.416667,-0.05415
11.425,-0.0546
11.433333,-0.05455
11.441667,-0.0544
11.45,-0.05435
11.458333,-0.05515
11.466667,-0.05535
11.475,-0.05495
11.483333,-0.05445
11.491667,-0.0551
11.5,-0.05465
11.508333,-0.05615
11.516667,-0.05525
11.525,-0.05675
11.533333,-0.05605
11.541667,-0.0566
11.55,-0.0577
11.558333,-0.05925
11.566667,-0.05875
11.575,-0.0588
11.583333,-0.05725
11.591667,-0.0571
11.6,-0.0544
11.608333,-0.0549
11.616667,-0.05245
11.625,-0.05225
