"day","hour","vessel","time","run","label","dsld","DP","conc","DPn","bin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","GF6",0.00664585532610053,7,"FOS"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","GF6",0.00474336497625385,7,"FOS"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","GF6",-0.00970276034841123,7,"FOS"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","GF6",0.00449011221899267,7,"FOS"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","GF6",0.00682019765845997,7,"FOS"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","GF6",-0.00777841783122017,7,"FOS"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","GF6",0.00880455221200884,7,"FOS"
NA,NA,NA,NA,"standard","inulin 1000","","GF6",-0.0151704826382472,7,"FOS"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"GF7",-0.0142188376891098,8,"FOS"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"GF7",-0.0094127502369241,8,"FOS"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"GF7",-0.0193149401482232,8,"FOS"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"GF7",-0.0130247560728716,8,"FOS"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"GF7",0.00887987928954423,8,"FOS"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"GF7",0.0122677530395487,8,"FOS"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"GF7",-0.000479849940207444,8,"FOS"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"GF7",0.0210846640691335,8,"FOS"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","GF7",-0.0193149401482232,8,"FOS"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","GF7",-0.0101987816977374,8,"FOS"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","GF7",-0.0193149401482232,8,"FOS"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","GF7",-0.00324237087197984,8,"FOS"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","GF7",-0.00489215055919422,8,"FOS"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","GF7",0.00521457295319756,8,"FOS"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","GF7",0.00924403250394228,8,"FOS"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"GF7",-0.0121087212970873,8,"FOS"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"GF7",-0.00933796431472478,8,"FOS"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"GF7",-0.0193149401482232,8,"FOS"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"GF7",-0.0166718280318573,8,"FOS"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"GF7",-0.0169244754535718,8,"FOS"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"GF7",0.0321626283678842,8,"FOS"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"GF7",-0.0173045685556584,8,"FOS"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"GF7",-0.0115934551716774,8,"FOS"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"GF7",-0.0193149401482232,8,"FOS"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"GF7",-0.0193149401482232,8,"FOS"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"GF7",-0.0180909985888508,8,"FOS"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"GF7",-0.0174642209805545,8,"FOS"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"GF7",-0.0193149401482232,8,"FOS"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"GF7",-0.0147320928801264,8,"FOS"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"GF7",-0.00969008514464557,8,"FOS"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"GF7",-0.0116981944953619,8,"FOS"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"GF7",-0.0187453417356007,8,"FOS"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"GF7",-0.00990793714228035,8,"FOS"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"GF7",-0.0174039697582376,8,"FOS"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"GF7",-0.0123465444521298,8,"FOS"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"GF7",0.0138135804411493,8,"FOS"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"GF7",-0.0116247939557769,8,"FOS"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"GF7",-0.0193149401482232,8,"FOS"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"GF7",-0.0193149401482232,8,"FOS"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"GF7",-0.0165599281492237,8,"FOS"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"GF7",-0.0193149401482232,8,"FOS"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"GF7",-0.0132827028547057,8,"FOS"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"GF7",-0.014323590999785,8,"FOS"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","GF7",0.0590034337962558,8,"FOS"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","GF7",0.0129044239540231,8,"FOS"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","GF7",0.0323903015379914,8,"FOS"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","GF7",0.0272826652188585,8,"FOS"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","GF7",0.0401060109366958,8,"FOS"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","GF7",0.00728890304312443,8,"FOS"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","GF7",-0.00357033611615861,8,"FOS"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","GF7",-0.0175439456290119,8,"FOS"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","GF7",-0.0162945036837005,8,"FOS"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","GF7",-0.0138077746201567,8,"FOS"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","GF7",0.0195432340422041,8,"FOS"
NA,NA,NA,NA,"standard","inulin 1000","","GF7",-0.0192557727657356,8,"FOS"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 70",0,70,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 70",0,70,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 70",0,70,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 70",0,70,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 70",0,70,"inulin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 70",0,70,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 70",0,70,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 70",0,70,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 70",0,70,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 70",0.00681945995815039,70,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 70",0.010720749595443,70,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 70",0.0355052382472528,70,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 70",0.0235770955353034,70,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 70",0,70,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 70",0.0162045905109055,70,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 70",0,70,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 70",0,70,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 70",0,70,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 70",0,70,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 70",0,70,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 70",0,70,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 70",0,70,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 70",0,70,"inulin"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"DP 70",0,70,"inulin"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"DP 70",0,70,"inulin"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"DP 70",0,70,"inulin"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"DP 70",0,70,"inulin"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"DP 70",0,70,"inulin"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"DP 70",0,70,"inulin"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"DP 70",0,70,"inulin"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"DP 70",0,70,"inulin"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"DP 70",0,70,"inulin"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"DP 70",0,70,"inulin"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"DP 70",0,70,"inulin"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"DP 70",0,70,"inulin"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"DP 70",0,70,"inulin"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"DP 70",0,70,"inulin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"DP 70",0,70,"inulin"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"DP 70",0,70,"inulin"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"DP 70",0,70,"inulin"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"DP 70",0,70,"inulin"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"DP 70",0,70,"inulin"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"DP 70",0,70,"inulin"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","DP 70",0,70,"inulin"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","DP 70",0,70,"inulin"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","DP 70",0,70,"inulin"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","DP 70",0,70,"inulin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","DP 70",0,70,"inulin"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","DP 70",0,70,"inulin"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","DP 70",0,70,"inulin"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","DP 70",0,70,"inulin"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","DP 70",0,70,"inulin"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","DP 70",0.0483058903249589,70,"inulin"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","DP 70",0,70,"inulin"
NA,NA,NA,NA,"standard","inulin 1000","","DP 70",0.0281817342313675,70,"inulin"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 80",0.018005706920224,80,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 80",0,80,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 80",0,80,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 80",0,80,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 80",0,80,"inulin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 80",0,80,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 80",0,80,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 80",0,80,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 80",0,80,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 80",0,80,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 80",0,80,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 80",0.0150303367757692,80,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 80",0.00898103190334206,80,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 80",0,80,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 80",0.00641912728530391,80,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 80",0,80,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 80",0,80,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 80",0,80,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 80",0,80,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 80",0,80,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 80",0,80,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 80",0,80,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 80",0,80,"inulin"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"DP 80",0,80,"inulin"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"DP 80",0,80,"inulin"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"DP 80",0,80,"inulin"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"DP 80",0,80,"inulin"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"DP 80",0,80,"inulin"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"DP 80",0,80,"inulin"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"DP 80",0,80,"inulin"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"DP 80",0,80,"inulin"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"DP 80",0,80,"inulin"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"DP 80",0,80,"inulin"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"DP 80",0,80,"inulin"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"DP 80",0,80,"inulin"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"DP 80",0,80,"inulin"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"DP 80",0,80,"inulin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"DP 80",0,80,"inulin"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"DP 80",0,80,"inulin"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"DP 80",0,80,"inulin"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"DP 80",0,80,"inulin"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"DP 80",0,80,"inulin"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"DP 80",0,80,"inulin"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","DP 80",0,80,"inulin"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","DP 80",0,80,"inulin"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","DP 80",0,80,"inulin"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","DP 80",0,80,"inulin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","DP 80",0,80,"inulin"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","DP 80",0,80,"inulin"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","DP 80",0,80,"inulin"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","DP 80",0,80,"inulin"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","DP 80",0,80,"inulin"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","DP 80",0,80,"inulin"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","DP 80",0,80,"inulin"
NA,NA,NA,NA,"standard","inulin 1000","","DP 80",0.0108777999265042,80,"inulin"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 81",0.0161207322178789,81,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 81",0,81,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 81",0,81,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 81",0,81,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 81",0,81,"inulin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 81",0,81,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 81",0,81,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 81",0,81,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 81",0,81,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 81",0,81,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 81",0,81,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 81",0.0138529712831854,81,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 81",0.00804704455828492,81,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 81",0,81,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 81",0.00545664522291174,81,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 81",0,81,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 81",0,81,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 81",0,81,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 81",0,81,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 81",0,81,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 81",0,81,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 81",0,81,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 81",0,81,"inulin"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"DP 81",0,81,"inulin"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"DP 81",0,81,"inulin"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"DP 81",0,81,"inulin"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"DP 81",0,81,"inulin"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"DP 81",0,81,"inulin"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"DP 81",0,81,"inulin"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"DP 81",0,81,"inulin"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"DP 81",0,81,"inulin"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"DP 81",0,81,"inulin"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"DP 81",0,81,"inulin"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"DP 81",0,81,"inulin"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"DP 81",0,81,"inulin"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"DP 81",0,81,"inulin"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"DP 81",0,81,"inulin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"DP 81",0,81,"inulin"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"DP 81",0,81,"inulin"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"DP 81",0,81,"inulin"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"DP 81",0,81,"inulin"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"DP 81",0,81,"inulin"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"DP 81",0,81,"inulin"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","DP 81",0,81,"inulin"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","DP 81",0,81,"inulin"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","DP 81",0,81,"inulin"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","DP 81",0,81,"inulin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","DP 81",0,81,"inulin"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","DP 81",0,81,"inulin"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","DP 81",0,81,"inulin"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","DP 81",0,81,"inulin"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","DP 81",0,81,"inulin"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","DP 81",0,81,"inulin"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","DP 81",0,81,"inulin"
NA,NA,NA,NA,"standard","inulin 1000","","DP 81",0.00967620965086165,81,"inulin"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 82",0.0141914089859319,82,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 82",0,82,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 82",0,82,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 82",0,82,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 82",0,82,"inulin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 82",0,82,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 82",0,82,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 82",0,82,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 82",0,82,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 82",0,82,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 82",0,82,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 82",0.0125794613208345,82,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 82",0.00716256815265104,82,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 82",0,82,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 82",0.00491430906913189,82,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 82",0,82,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 82",0,82,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 82",0,82,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 82",0,82,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 82",0,82,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 82",0,82,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 82",0,82,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 82",0,82,"inulin"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"DP 82",0,82,"inulin"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"DP 82",0,82,"inulin"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"DP 82",0,82,"inulin"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"DP 82",0,82,"inulin"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"DP 82",0,82,"inulin"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"DP 82",0,82,"inulin"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"DP 82",0,82,"inulin"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"DP 82",0,82,"inulin"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"DP 82",0,82,"inulin"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"DP 82",0,82,"inulin"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"DP 82",0,82,"inulin"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"DP 82",0,82,"inulin"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"DP 82",0,82,"inulin"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"DP 82",0,82,"inulin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"DP 82",0,82,"inulin"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"DP 82",0,82,"inulin"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"DP 82",0,82,"inulin"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"DP 82",0,82,"inulin"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"DP 82",0,82,"inulin"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"DP 82",0,82,"inulin"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","DP 82",0,82,"inulin"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","DP 82",0,82,"inulin"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","DP 82",0,82,"inulin"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","DP 82",0,82,"inulin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","DP 82",0,82,"inulin"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","DP 82",0,82,"inulin"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","DP 82",0,82,"inulin"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","DP 82",0,82,"inulin"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","DP 82",0,82,"inulin"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","DP 82",0,82,"inulin"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","DP 82",0,82,"inulin"
NA,NA,NA,NA,"standard","inulin 1000","","DP 82",0.00862081659694646,82,"inulin"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 83",0,83,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 83",0,83,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 83",0,83,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 83",0,83,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 83",0,83,"inulin"
